T	U	Steps
0.00029465241625837625	-18.551257459512094	4034
0.0003078666883637914	-18.584476359925464	864
0.0005992041652284141	-21.495629810064678	1
0.00029611306742351954	-18.517038857473988	1317
0.00030109996270492634	-18.52387692216268	947
0.0005980653652765438	-21.489936268361383	1
0.0002979299080200635	-18.50396883774554	934
0.0002932432575948371	-18.51602364181152	2987
0.0005985404317365329	-21.492311409576782	1
0.00028841919992678665	-18.502241282774758	3509
0.00029471717531531045	-18.514152505413325	1484
0.0006000423175474948	-21.49982023453261	1
0.0002984148091486105	-18.502823898500477	2476
0.0006000306122226219	-21.499761712616444	1
0.00030598653576996155	-18.56425429178178	876
0.00029340366364631853	-18.507137535104995	3172
0.00029762540050177436	-18.51998958480813	1288
0.0005987897506365994	-21.49355790379433	1
0.0005868471026935387	-21.397076277550035	895
0.0003003881132911356	-18.53682994287145	1414
0.000595732919325018	-21.478274976776426	1
0.0003242609751033511	-18.503764708268793	544
0.00030311001287166054	-18.53675166759938	1114
0.000598911436454207	-21.494166283937048	1
0.00029486367057871525	-18.536791545310734	2932
0.00029911513498523975	-18.520323334946998	995
0.0005983117573160619	-21.49116812945345	1
0.000297434218403467	-18.511725290052865	1609
0.00029875592766523624	-18.50992281496594	535
0.00030488634882953154	-18.574198874143203	1588
0.0002992308900460451	-18.50582068824749	656
0.0005991424369517022	-21.4953211935099	1
0.0005932826263735783	-21.4555333023216	1266
0.00030079607405538095	-18.5207419592544	768
0.00029958487180733936	-18.50748875156725	779
0.0005994455534978878	-21.496836654319175	1
0.0005996533147939482	-21.497875377232276	1
0.00030228278518232835	-18.58555900648803	2167
0.0005987391609650434	-21.49330497578508	1
0.0005983009351841083	-21.491114023146633	1
0.0005993588421800624	-21.49640313260768	1
0.00030569858160317775	-18.56433559787798	3017
0.0005993652866423475	-21.496435352326966	1
0.0002959753050215905	-18.53303325357139	2997
0.0006000584108031661	-21.499900694337825	1
0.00030923926934502995	-18.511165249749972	722
0.0005914364106252202	-21.43272926122673	3
0.0005999812581827078	-21.4995149622684	1
0.000300072558189014	-18.524091993902648	1683
0.0002979419429924476	-18.54873985024719	2279
0.00030442270333116695	-18.579020999279113	871
0.0005947287252727929	-21.473254410429234	1
0.00030069040468201196	-18.55342781441412	1376
0.000291816200990623	-18.536227895438238	3701
0.0005843585637495233	-21.361682565656565	84
0.0003063596180434515	-18.573207590539994	1019
0.0005889446327515893	-21.389435482475115	31
0.0005980150913998085	-21.489684919199217	1
0.0002970403736021399	-18.511112214331828	1272
