T	U	Steps
0.0008173028590943288	-16.233399749055856	17
0.001587610217346852	-23.93701250708275	1
0.0015614834036747484	-23.8063889476314	1
0.001599308201894213	-23.99549772457464	1
0.0014514627839000195	-22.830955961310313	14
0.0014680873378820688	-22.867410903868894	14
0.0014766776374712392	-23.38239422778046	1
0.0014441093675925168	-23.219565978223446	1
0.0012038588173325386	-19.327160633603302	2
0.0007852887708086453	-16.01406187450791	6
0.0010195720413222044	-17.840268322073747	12
0.0008167163136573134	-16.262355823202924	5
0.001253040114517065	-17.73929508655671	8
0.0012973560864625031	-19.39347881847347	6
0.0009205827070368357	-17.132100494856985	15
0.0011351797708016064	-18.53375743777372	11
0.0015267130596124327	-23.63255121289005	1
0.0010976435227677704	-17.046100321493356	8
0.0015659099013276706	-23.82851965543926	1
0.0009779348416511409	-18.281141971749303	9
0.0009602392815184128	-16.13586936530569	4
0.0008360843977168856	-16.22683717479668	12
0.001379584741225535	-22.11899355852024	7
0.000819904908702277	-16.13230978121385	24
0.0013755166241666166	-22.87662985094548	1
0.0009335071067483018	-16.455698322447788	4
0.0011975333850461508	-18.98180726025636	27
0.0013864532596974807	-22.93130862959	1
0.0013612146380802981	-21.681342846125435	3
0.0015956233370007728	-23.977074882259494	1
0.0008825305039736466	-16.22290032985176	13
0.0013441966944489246	-18.233328276054515	2
0.0008136802504992874	-16.145932431826814	43
0.0010389045218623272	-16.16631038471096	19
0.0011386319229993362	-18.31277850495422	3
0.0009909691784238898	-16.150586413449695	5
0.0011226335034715722	-16.165542770533655	3
0.0008349960175788651	-16.005535759258507	3
0.0014227593160118168	-22.261566088335588	8
0.001381960618419309	-22.06126987476494	9
0.0014499705930443507	-22.429840602294636	3
0.0015929741757183375	-23.963830141411442	1
0.0010328744247059744	-18.46840975632862	13
0.0011741368488123029	-19.171258745735457	4
0.0015720068836299933	-23.859002114580143	1
0.0012894314423205363	-17.76518787224456	12
0.001319141463878296	-22.594776725113935	1
0.0013700217671081991	-20.404001489354307	7
0.000955722848436725	-17.261757942256445	15
0.0013488580870207058	-22.11847803825372	2
0.0009830651464160555	-16.169176392840306	7
0.0015128170932572108	-23.56307697044642	1
0.0012630414167964165	-20.905708408590858	5
0.00157417199022898	-23.869826776710802	1
0.001464261711477764	-22.835276715050878	6
0.0013429902984473485	-21.6253083956227	32
0.0011790808087017888	-19.605838732140455	2
0.0015961992331171484	-23.97995413120042	1
0.001492414902862981	-23.461074224786554	1
0.0015651760440394422	-23.824850664175315	1
0.0015349520394326093	-20.127225069025453	8
0.0009147310385823065	-16.994319873471962	7
0.0013639972600845232	-21.67137021648035	8
0.00157486973730868	-23.873315231456605	1
0.0015800878270547274	-23.899403581330404	1
0.0015524137898129666	-23.65061247410758	2
0.0008054994104705717	-16.55586048922126	12
0.000976724613758653	-18.069507966181845	4
0.0008065801331169347	-16.01593086516204	5
0.0014775866848386462	-22.576474424153627	2
0.0008980446738927884	-16.105150545910938	2
0.0014405074829764587	-23.2015580039183	1
0.00148997167237577	-23.448859055083698	1
0.0012006145396543976	-20.13141469084228	6
0.001390139627566958	-22.038860240631905	27
0.001562617026973345	-23.812056608150513	1
0.0015519305678251922	-23.758628610791863	1
0.0015171455357700146	-23.584717441994112	1
0.0008738356126016677	-16.900719434986218	6
0.0013015026615472948	-18.396989173209462	4
0.0008734583130498405	-16.112875539798488	9
0.0015731225174322504	-23.86457983485342	1
0.001373415990574732	-21.817160473604744	2
0.0009899330321763524	-17.60389778891669	7
0.0010294048530384587	-16.61640999927977	12
0.0014455461184353859	-22.206326158825267	14
0.0010760183811714826	-19.695765995808827	10
0.0013398865516916379	-21.615122048669722	13
0.001581899121351472	-23.908459324262704	1
0.0010493908552084825	-16.239038220900998	25
0.0012544620532160887	-18.866181519756765	10
0.001241027021955075	-19.16256206306018	7
0.0015515576567730542	-23.75676420552606	1
0.001594854571268652	-23.973231362817206	1
0.001535786944371665	-23.677916986925016	1
0.0015123109632158187	-22.984043487419566	2
0.0009713208106224452	-17.403102311432733	27
0.0014025803363754332	-22.106960500151985	2
0.0012428905340136408	-18.30151695548811	5
0.0015211768303963744	-22.537395559428266	31
0.0012998747149069701	-20.18812291036703	6
0.001573454203238031	-23.866238130469345	1
0.0009745307546871585	-16.202583180507595	32
0.0008382530980934768	-16.000607593109855	21
0.0015822512354077554	-23.871962363116825	1
0.001514794416607317	-23.572962791864164	1
0.001593365803069559	-23.965788120644465	1
0.0011987412535473846	-20.414458049523546	25
0.0008733362166250078	-16.483974293862737	5
0.0014352653875171482	-22.94407861893168	1
0.0009875152235803066	-17.346457835634126	6
0.0009385983564132217	-17.159203446938537	4
0.0011013347466871557	-19.129765390774747	7
0.0009632297938666829	-16.00522765893479	5
0.0010883357275136144	-16.834914015239068	14
0.0009070025119171719	-17.063495897711803	7
0.0008969356112938291	-16.610242902476756	6
0.0015849340427620505	-23.923632710588343	1
0.0015869864289197288	-23.93389381585166	1
0.000984580456989343	-16.528216518758313	10
0.0008194836583268332	-16.45256598849101	7
0.0011195070582323908	-16.198876660938858	14
0.0008858746506797655	-16.161426061591783	8
0.001582689296285195	-23.912409881101645	1
0.0015960631948616765	-23.979273994641314	1
0.0008806365359856201	-16.287370480373436	7
0.0009201092737306033	-16.032263759367403	32
0.0008465928075984099	-16.06733104402867	11
0.0010471028938080808	-17.899560368985817	10
0.0015619830515058157	-23.808886985814905	1
0.0013234466821701947	-19.507060457218305	2
0.0015725080250104737	-23.861507619909965	1
0.0010556395353110326	-18.2959562877217	6
0.000994985039352667	-16.663056949251565	6
0.0010004854678565195	-16.642414973228135	6
0.0012418022184439799	-20.51306101900903	31
0.0011160763717035077	-16.5845626416708	26
0.001510121868220977	-23.549601929357458	1
0.0015504920271665942	-23.751436486118727	1
0.0015955168342683156	-23.976542411435478	1
0.0011400642156335762	-19.245003249134548	8
0.001482608256391884	-23.000526664025212	9
0.0014830545670570412	-19.220284026773392	5
0.0013628543048428	-18.62500110729296	19
0.0015410848287689186	-21.554743592071528	2
0.0015315025012832355	-23.63081906807508	2
0.0008782204406053965	-16.297949041559896	13
0.001597142315253361	-23.98466916254841	1
0.0008088149188579097	-16.25233836279239	3
0.0012718888956686893	-20.956550214167642	22
0.0013005137047004294	-18.187501084664767	5
0.0015221438257988918	-22.663497615383672	5
0.0013330143685671445	-16.396245641816144	12
0.0015871819421022328	-23.93487130312351	1
0.001190572868983273	-18.161972794099533	4
0.0010188006150657685	-17.684069238853166	20
0.0009192023475698273	-17.190625673550876	12
0.0014840358869134822	-23.419182515305277	1
0.001525510398713402	-23.62653839213755	1
0.001582500525877168	-23.91146610499006	1
0.0015939722768764243	-23.968820245738666	1
0.0008249789733642283	-16.106726423526815	18
0.0015276009397627419	-23.636990256512252	1
0.0014222061534200324	-22.567714321427857	7
0.0013904930352080045	-21.183460124265707	10
0.0011448021370831412	-18.22667443302378	10
0.0014808403418479325	-22.851820849488863	2
0.0015999483799759835	-23.998698357486607	1
0.0008726511706832571	-16.669762986496824	5
0.0010140967229958942	-16.281059958467274	34
0.0015315104927705449	-23.347065275705056	7
0.001461940838997007	-22.681030261569678	4
0.0008975267476231635	-16.466954124343495	7
0.001597726901998281	-23.987591861136455	1
0.0015877972091559265	-23.93794739091497	1
0.000849164781437127	-16.051090525656083	6
