T	U	Steps
0.0007830117310213212	-21.91454370666847	1
0.000713302705491794	-21.56602661787114	1
0.0007848237380202166	-21.923603012824856	1
0.0006081531125307905	-18.560885474947504	12
0.0006213078548715034	-18.380653205896685	32
0.0007448428115334031	-20.78947907224144	6
0.0007326228387068147	-21.391464264889585	11
0.0007676032871537767	-21.735946536833925	3
0.0006879328556459674	-20.98319535075468	2
0.0007267855153033201	-21.06267843411689	5
0.0005824736103589234	-19.270659296970912	19
0.0007472902706480149	-21.635664239491128	3
0.0006046056050372745	-19.79401672686434	28
0.0007957472840216992	-21.97821634908743	1
0.0006396428235021067	-19.363224156526456	4
0.00047396551951606316	-18.864702114621856	12
0.0007753486036190038	-21.876231151973418	1
0.0007572342642419077	-21.785666741163826	1
0.0007871766188184422	-21.935366470423865	1
0.0007979025302441859	-21.9889917133017	1
0.0005175841209589791	-18.45694605898604	10
0.00048784843558775655	-18.813240643947672	10
0.000568276547268239	-18.399618166971628	9
0.00045588239790930166	-18.18575539862802	11
0.0006094272101058413	-20.011012910072502	3
0.0005592522413135672	-19.410672406466514	32
0.0007107752907436229	-20.77341833155357	3
0.0006342773490435216	-20.254915294057277	3
0.0007964928404546945	-21.9819438313695	1
0.0007719105575383518	-21.859042304445026	1
0.0007385074257963331	-21.493394238601546	3
0.0006153254978603481	-19.502271835943947	10
0.0007647290660438643	-21.82313773556217	1
0.0006318661378839054	-19.906159083956418	7
0.0004631836437786777	-18.153643726682578	7
0.00040249466245895	-18.09364895117906	14
0.00045134372816123367	-18.459528932342582	10
0.0004939658087800091	-18.077434620580423	9
0.00061899300298218	-20.346523212348043	9
0.0007454196787333975	-21.72659856576624	1
0.000671940115993371	-20.737478685565396	3
0.0007672132133330344	-21.835557472816976	1
0.0007499362725797108	-21.749179718301935	1
0.0006980666459581439	-21.2521419846702	6
0.0006276150601297626	-19.471099606723257	3
0.0004081367043856838	-18.190489445046353	18
0.0004313611389904179	-18.12674158400972	15
0.0005950277881484724	-19.90413571769514	4
0.0007972206732123073	-21.985582702403594	1
