T	U	Steps
0.0005553683578462259	-17.522453304752922	2
0.0007226944989349475	-18.17195023509358	2
0.0004602298919994073	-17.560864704735728	7
0.0007734604484822438	-17.856944265021177	2
0.0004750095865119877	-17.505003410954895	3
0.0005374085707099577	-17.66289167300241	2
0.0006417534403470912	-17.602674515258563	2
0.0008177022369083298	-17.666576986189217	2
0.0005716055353264302	-17.51365452063134	2
0.0005578272279131693	-17.864442754848767	2
0.0005641465414411038	-17.70933312581373	2
0.0005162719898111203	-17.539295692623035	5
