T	U	Steps
0.0003214772571627793	-18.718241911668	140
0.0005926338771018873	-21.458332151033165	2
0.0005871138991331481	-21.42542589158664	2
0.0005998622407973061	-21.498919923213393	1
0.0005978282902036003	-21.488750988354653	1
0.0005977090654070901	-21.48815491232753	1
0.0005977587020749124	-21.488403075701434	1
0.0005949730520288893	-21.474475945934905	1
0.000323644050841509	-18.67947254151622	312
0.0005969721305071204	-21.484470534242778	1
0.0005684643803819254	-21.188854753613125	11
0.0005950291715456211	-21.474756520945782	1
0.0005994734973245416	-21.49697636221268	1
0.000595876157105855	-21.478991108066513	1
0.0005893468266852365	-21.44634708223623	1
0.0005942300922661311	-21.47076144595957	1
0.000596946974196924	-21.474495963780107	254
0.000598343926886416	-21.49132896436575	1
0.00033658155494656333	-18.68762772379595	42
0.0005915590291303752	-21.45740720465443	1
0.0005980867283513864	-21.49004307514279	1
0.0005981144004086934	-21.490181424298875	1
0.0005985604351879346	-21.492411418787864	1
0.0005989475024512118	-21.49434659941536	1
0.0005815893024378365	-21.407562581284722	1
0.0005978218766802039	-21.488718923317364	1
0.0005988981361462654	-21.494099787747086	1
0.0005964661495429523	-21.478726175700015	2
0.0005995883348324524	-21.49755050356149	1
0.0005783357686202779	-21.39129622085599	1
0.0005855183519538399	-21.3594560698077	94
0.00029750808510404744	-18.515667508869587	596
0.0005983219908580587	-21.48378749397856	4
0.0005208217176650889	-20.32970760809566	60
0.0005785840897535632	-21.29647946283373	55
0.0005995249079317282	-21.497233394569882	1
0.0005854565376057205	-21.408013130215902	2
0.0005980090365035381	-21.48965464715331	1
0.0005993048186896058	-21.496133036885098	1
0.0005893027750791892	-21.446126841924738	1
0.0005976820674891899	-21.48801993359732	1
0.0005978203382600554	-21.488711231835413	1
0.0005978943759470367	-21.489081390490366	1
0.0005952351299429688	-21.475786230090495	1
0.0005979224403625786	-21.48922170127981	1
0.0005990880917955469	-21.495049489588204	1
0.00029499624965599564	-18.514113438693883	238
0.0005993198540296911	-21.496208207537904	1
0.0005958364438586796	-21.478792557804375	1
0.0005833218951442795	-21.34577830421011	42
0.0006000019521974541	-21.49961842401844	1
0.0005619604486926698	-21.130148192300872	49
0.0003323876345045652	-18.631531322601248	114
0.000594487829417951	-21.472050028049836	1
0.00030591633093372816	-18.501398280937963	77
0.0005885984526618821	-21.39524864378325	63
0.0005962309109748695	-21.48076473472001	1
0.00029960991069926144	-18.507442172892805	74
0.0005999040407946434	-21.499128906386993	1
0.0003028645694228774	-18.554869850186368	8
0.0005967812043971357	-21.483515980488484	1
0.0005928922391210474	-21.464072718354775	1
0.0005969394971109794	-21.484307380388106	1
0.0005981577712644736	-21.48402947339407	3
0.00033503379605971824	-18.664325304874748	77
0.000599590411561391	-21.497560886370866	1
0.0005631829721818132	-21.157766237150003	7
0.00029879015216357753	-18.504007440058423	253
0.0005944524415567798	-21.471873102977934	1
0.0005986777790135005	-21.492998090716842	1
0.0005981309798235993	-21.49026431470472	1
0.0005991760188217848	-21.495489089352773	1
0.0005999500296545616	-21.499358832188623	1
0.0005995832858806668	-21.497525260833388	1
0.00030525678487541	-18.504272574790726	75
0.0005977413168378428	-21.4883161565089	1
0.0005982030394500493	-21.490624583852643	1
0.0005841510303947029	-21.34362092238054	9
0.0005690514429164583	-21.217866687365447	25
0.0005949912273977855	-21.449810328682553	2
0.000598653861679619	-21.492878513667634	1
0.0005993107002340978	-21.496162442241843	1
0.0003111694903157736	-18.725942194287974	96
0.0005918363323085108	-21.427176897553792	2
0.0005974907159380684	-21.48706325280847	1
0.0005896646354808375	-21.40481741595965	5
0.0005979830711830066	-21.4831905926607	2
0.0005966590939170489	-21.482905477204177	1
0.0005870445000840362	-21.434836375288086	1
0.0005829365691169819	-21.36735905776625	97
0.0005999942834682205	-21.49958008345684	1
0.000588981248162274	-21.410310259410124	18
0.0005987533889371705	-21.493376109922842	1
0.0003059524273084154	-18.52450473930617	104
0.0005923477142601829	-21.461350313073037	1
