T	U	Steps
0.0017510468919055275	-24.254080141237296	1
0.0017437168440973887	-24.21743285053954	1
0.0015387607980608415	-22.40456768876552	3
0.001796796601167787	-24.482810285781536	1
0.0016746942047309438	-23.66188854668254	3
0.001535723751755392	-22.17717400204463	2
0.0017677762786397972	-24.337720345898067	1
0.0017152439398543068	-23.883788227901643	3
0.0013680160796853064	-20.713348117393156	3
0.0017819023987557588	-24.408345264571338	1
0.0009854435039117954	-16.495602968860183	10
0.001607774740136668	-23.53777701031687	1
0.0016098764783875066	-23.548284856195252	1
0.0017940040308625734	-24.468848557502564	1
0.0017244596885440482	-24.121154818520214	1
0.0017693740008970088	-24.345708314537134	1
0.0016300093864434627	-23.648941298476373	1
0.0017704776851853938	-24.351226292047464	1
0.0016002562596249366	-23.50018763189387	1
0.0017469739888121983	-23.99712885204039	4
0.0009634881295544186	-15.70805382599394	3
0.0017539423023708288	-17.176691653887485	3
0.0015888735105676305	-22.618108463725903	3
0.0017940771665450436	-24.469214206497774	1
0.0017197804525791655	-23.879714930289488	3
0.0011855941721268686	-18.656628726770606	3
0.0016895897609677498	-23.41922245504434	2
0.0017804539679557145	-24.401103693169055	1
0.0014133568972192537	-20.68856875992408	3
0.00179632119417069	-24.48043344201757	1
0.0012702217300994251	-16.506995145600552	2
0.0017421614489538263	-24.209656500443607	1
0.0017278293356988866	-24.138001698931433	1
0.0017060048221295848	-24.02888790949295	1
0.0017970146045711082	-24.483900215111298	1
0.0012435761623566923	-19.3350140695294	2
0.0017858960220122353	-24.428311774510735	1
0.0017662854704936948	-24.3302669048108	1
0.0011796088054747613	-16.13879199846668	3
0.001784747868607234	-24.422571469303993	1
0.001756493158433504	-24.281309283241875	1
0.001446411120184245	-21.13501405274537	6
0.0017589544078447188	-24.179002727426393	3
0.0016833732775326956	-23.915739289526172	1
0.001661976075462403	-23.80876188570652	1
0.001794631910594859	-24.47198770361383	1
0.0017498171490785803	-24.247931921738292	1
0.001536025326410884	-23.179058801237428	1
0.001696012056375335	-23.97892810008162	1
0.0017485631051179524	-24.24166220634546	1
0.0017380715108149926	-24.189208454832876	1
0.0016512729250921512	-23.755250438951037	1
0.0017716277855157902	-24.356976331098075	1
0.0017810362486904378	-24.40401486263366	1
0.0017754559673039288	-24.3761157002408	1
0.000977045735137236	-16.108212999991473	3
0.0016824074099083387	-23.910910339902397	1
