T	U	Steps
0.0003236967799996196	-18.507993936294252	2
0.0005922000378667937	-21.46061199050552	1
0.0005047703092409045	-20.593306185029995	6
0.000462065250980292	-20.022046311083415	4
0.0003879000144615934	-18.853970193355117	11
0.0005951333508215193	-21.47527737542156	1
0.000489992746443348	-20.479060983471634	9
0.0005777347509115154	-21.371231395842067	1
0.0005383909549700611	-21.02108247138944	4
0.000546245596806952	-20.778505673870725	2
0.0005988199727361773	-21.493709002136075	1
0.000596422776950834	-21.481723987426165	1
0.0004285403377518129	-19.165138914348134	6
0.0005956459549431858	-21.477840189846685	1
0.0005945000539377745	-21.472111145731922	1
0.0005439516921621211	-20.999514873520095	4
0.0005959457541290866	-21.47933906518887	1
0.0003728115409076642	-18.600948535698876	4
0.000576238724715259	-21.3535438841843	2
0.0005182222144558453	-20.68633168209636	8
0.0005845274175140366	-21.42225197487659	1
0.0005863303744597995	-21.431266034407493	1
0.00046293774673739025	-19.97820312327291	4
0.000580546863983613	-21.40235080831047	1
0.0004897581487126853	-20.002154294272458	2
0.00031094906516701505	-18.727169029728756	2
0.0005990852228084598	-21.495035145806757	1
0.0005994916270957489	-21.497067003776433	1
0.000568974024162302	-21.34449126411224	1
0.0003646038829359509	-18.96588289011991	6
0.0005988941309712147	-21.49407976348282	1
0.0005967166407927188	-21.483193188435624	1
0.0005901689146658955	-21.450457191473564	1
0.0005871687861134058	-21.435457755443743	1
0.0005883288899629639	-21.441257808066474	1
0.0004283924860044149	-19.34944018946983	4
0.0005908908396264896	-21.41013634053649	1
0.0005628127124822946	-21.31368718395795	1
0.0005665974702699078	-21.332609450564348	1
0.0003226444829590239	-18.66734386505619	5
0.0005908579104027809	-21.453901893025325	1
0.000519547493644425	-21.097378492206595	1
0.00035016547117701314	-18.889500707996397	2
0.0005881955175066856	-21.44059099943108	1
0.0005842647538423708	-21.420938762168674	1
0.00043814389410644085	-19.880153288685225	5
0.0003721321830643079	-19.36842205241808	2
0.00029185243419704	-18.541641770915547	2
0.0005614074198386192	-21.306661285986173	1
0.0005864053577899165	-21.43164092089776	1
0.0005939412526745281	-21.46369246599752	2
0.0005802290404644081	-21.400761818551636	1
0.0005660090951370357	-21.27479522739822	2
0.0005917212186956977	-19.954461161274434	7
0.00044159395448612474	-19.188191110166528	6
0.0005761466463359997	-21.380351489958628	1
0.0005564766504836242	-21.064267988898564	2
0.0005113366748077711	-21.056327700636132	1
0.0005648134698689033	-20.652733817056927	2
0.0005337986509408627	-21.16862854648893	1
0.0005836778373848622	-21.418004415954762	1
0.00034647446752104823	-19.236570086555055	5
0.00041731590154342745	-18.66846118506807	3
0.0005979552119765364	-21.489385546167973	1
0.0004027614565890989	-18.87720915997164	2
0.0005845737771087169	-21.42248375420291	1
0.0005844597213136573	-21.42191352110393	1
0.0005985870191806996	-21.49254432805889	1
0.0005315145294135041	-20.974728174370043	5
0.0005811151252763122	-21.405191886203944	1
0.0005828770089973623	-21.364935951695728	2
0.0003610995694922288	-18.53722001887717	4
0.0005581389133937954	-21.29032006844351	1
0.0005157252962691179	-20.903250772179373	6
0.0005935481857438085	-21.467352187629153	1
