T	U	Steps
0.0003110498682724246	-18.55289645471226	5
0.00040529431917706694	-18.787065916735965	2
0.00036392432897590024	-18.52546906110231	4
0.00042547589358359625	-18.63767918932171	0
0.00028690841645728153	-18.571312734187636	2
0.00044313187693284533	-19.056818209910137	4
0.00027797094441623364	-18.50712646328525	3
0.0004042083984409799	-18.769390284309047	2
