T	U	Steps
0.00034295056132793256	-18.519470484000472	3
0.0003381456285100328	-18.63451179662721	2
0.0004376789393708047	-19.80881105984925	2
0.00030322597866753537	-18.508919782951963	2
0.000355588424537984	-18.69293007838955	2
0.00055994325411	-19.106213577531452	6
0.00032184814097115224	-18.68063189574556	2
0.0002903138092816989	-18.908166520028686	3
0.00029844790953473287	-18.519799703531568	2
0.000490092481913276	-19.859578849156392	3
0.0004428114225979622	-18.549449521225974	2
0.00030621932578005575	-18.54221019385067	2
0.00042030474414798974	-19.131124934441885	4
0.00035737458199205414	-18.597406257471153	2
