T	U	Steps
0.0012448297440500902	-19.272586659493374	8
0.0008512872177624215	-16.159217017246853	3
0.0009246157046315776	-16.426942747970706	2
0.001377138258668419	-16.8292458534182	2
0.0009322456684277208	-16.127301735216285	3
0.0008812375084303653	-16.04899728208633	2
0.0009508371096740405	-16.127836217311586	5
0.0009148592971163111	-16.94911591660146	4
0.0008739308823528983	-16.89554303216981	2
0.0008957720909742122	-17.244810387072018	2
0.0009599195143423849	-17.420475617087178	2
0.0010926972625391143	-16.294979620108805	2
0.0008448150221216097	-16.089948176595914	2
0.0008158340616881439	-16.071182773584678	2
