T	U	Steps
0.0006194527342885133	-18.54301418016611	2
0.0004813276130643749	-17.55722209621155	5
0.0006429790996982539	-18.27058782025108	2
0.0007381840845524836	-20.185347628710208	2
0.0005721989446758683	-18.036413378386563	3
0.0005509891219708053	-17.89031881365384	3
0.0005997450369968502	-17.511586856706675	3
0.0008779588633360828	-21.401505051867776	2
0.0006099422068393884	-18.451950208471843	5
0.0005287976827323866	-17.76552599211619	3
0.0008473811545704562	-18.142844424894598	2
0.0005273074067041684	-17.838718538424402	2
