T	U	Steps
0.0005917062562258036	-21.458143280912864	1
0.0003779573349350274	-18.642956515402062	71
0.0005902453153576525	-21.45083916420193	1
0.00042326634955733506	-19.586396573868207	15
0.0005827989617664724	-21.413610391370295	1
0.0003583426001452124	-18.773194388877563	15
0.0005390090114560445	-20.99881741080656	16
0.0005961588372166266	-21.480404394918807	1
0.000510425124868897	-20.641160719486415	28
0.00041581438322666695	-19.18736582116321	12
0.000322043769605686	-18.712148010213728	14
0.0005396798197727952	-20.903056750809274	6
0.0005569321645069412	-21.10029381631567	5
0.00041842963021128664	-19.82973499280033	3
0.00033700385919876964	-18.643461128060405	8
0.00030106840920057966	-18.57419585356731	8
0.0005673315328927245	-21.2104560668915	5
0.00034080928420663476	-18.698678527078748	11
0.0003287582317549887	-18.74883226212733	35
0.0004005781442508979	-19.39188655302491	6
0.0005924141614095909	-21.46168252209324	1
0.0005436356434584164	-20.975176412180254	2
0.00029717528831325885	-18.544428003700684	17
0.0005977018366163781	-21.488118771281584	1
0.0005955339938531865	-21.477280429430458	1
0.0005202581007292805	-20.722105607542517	7
0.000588193384930522	-21.440580337408043	1
0.0005953471922552762	-21.47634649657755	1
0.0005832167491215539	-21.415699160100356	1
0.0005772431832934113	-21.38583373368894	1
0.0003792975924867699	-18.662964634008613	26
0.0005867802023230043	-21.395876895272302	3
0.00035759030515967034	-18.807042716485608	14
0.0005445401588737743	-20.950809875216503	20
0.0005929145141087287	-21.464184084333578	1
0.0003348527390184104	-18.79557866163883	15
0.0003636444368331273	-18.565073155590014	2
0.0003393867223025922	-18.881552108212922	6
0.0005825925587091952	-21.412578459104783	1
0.0004234808598540676	-19.557398837356317	11
0.0003382166981204897	-18.675395398965875	10
0.0005752745749975196	-21.294611311695622	15
0.00040462002181047916	-19.592830431388354	23
0.0005587033379512069	-21.293141964203787	1
0.0005990529688159145	-21.494873888817455	1
0.0005210410146396388	-20.824193595400892	23
0.0005894733253851644	-21.439655893179566	2
0.0004741112787052173	-20.364787572860134	8
0.0005973364102347519	-21.486291786357803	1
0.0004753366106718198	-19.902826551358952	20
0.0005713036804921438	-21.356138608710836	1
0.0005822419039357002	-21.39851345403356	3
0.0005467849781775559	-20.97480430876158	5
0.0005779967214948148	-21.38960112160257	1
0.0005978210913868094	-21.48871499716626	1
0.0003786091497611847	-18.78350802282817	22
0.0005860080906816821	-21.429654745148135	1
0.0005830890232204312	-21.41506058196955	1
0.0002921549384596702	-18.738154414410545	17
0.0003998705262096638	-18.673460094455756	31
0.0005887254290257031	-21.443240343881463	1
0.0005979346571852874	-21.48928278047942	1
0.0005916534770497556	-21.45787940626183	1
0.0004864636940381921	-20.408692357598067	3
0.0005860630466468812	-21.429929502869356	1
0.0005930168890397735	-21.464695917810843	1
0.00059348475520162	-21.467035060431687	1
0.00035676561812381644	-18.54468112905424	21
0.0005601720313562784	-21.120345891960522	4
0.0005929761719988902	-21.433189307333663	2
0.00037546272978281135	-18.84243197373962	13
0.00059298011949755	-21.431441675415705	2
0.0005675419496425479	-21.33733146753247	1
0.000589016710396109	-21.444696633572267	1
0.0005981992535677911	-21.490605655964135	1
0.0005034188084262389	-20.415889337513196	52
0.0004018171441854283	-19.277180154167525	14
0.0005532919355492364	-20.01064940163311	25
0.0005393746107873906	-21.191549291734756	2
0.00038275714587221595	-19.35851491791493	27
0.0003856335736683566	-18.864915439484648	21
0.0003313412758131044	-18.721003945959538	39
0.0003270288712339109	-18.696189220357287	22
0.0003239743116684319	-18.61293052151367	20
0.0005931161233406765	-21.465192049400645	1
0.0002963946091023031	-18.531124026294478	17
0.0004816217412886881	-20.406810343958156	10
0.00032815736117313495	-19.000299410894982	37
0.0005985082869398924	-21.492150698523087	1
0.0004425913350065145	-19.77049668118175	8
0.0004763562506929366	-19.88426816270315	6
0.0005982356755759326	-21.49078775135493	1
0.0003665011146795887	-18.566669763001926	5
0.000385474411902504	-18.782363467038607	3
0.0005755652403677057	-21.2689183056577	4
0.0003997972329618085	-18.87385171699941	11
0.00032504440041163844	-18.556783768488728	30
0.00031302526566628414	-18.61071597904648	10
0.00038273743245003603	-19.41237624683866	68
0.0004258714480938638	-19.596441859868218	15
0.0005806512448059487	-21.402872670437365	1
0.00033798524723951723	-18.51371315535055	10
0.0005940571047356383	-21.450203480652064	3
0.0005959708578494469	-21.46776101436222	2
0.000551927261353524	-20.0220089590709	20
0.000281388890061179	-18.555905974154143	25
0.00041968451857234075	-19.039341111532057	19
0.00033817300757004793	-18.50981485806367	8
0.00041048992914859134	-18.9927824464347	19
0.000594090737227728	-21.47006472681991	1
0.0005993453882397622	-21.49633586831771	1
0.000559690710818831	-19.864815578139726	5
0.0005436537390596998	-21.090764027222754	3
0.0003298692746911158	-18.693292525735963	24
0.00036526832010796523	-18.759004790397526	40
0.0005333409949638574	-21.002406759333486	12
0.0005762070488448137	-21.380653478207176	1
0.0005454853181230868	-20.97425776409545	8
0.0005947514608930489	-21.473368079385637	1
0.00044393197547440975	-19.38542940394239	23
0.0004852406766534902	-20.747637694728574	134
0.0003842583423628651	-19.151056701382906	16
0.0005958897931810541	-21.479059282957714	1
0.0005530893074268584	-21.265074069696546	1
0.0005924847393658412	-21.462035383486135	1
0.00037102571179078287	-18.752864571251536	26
0.00033459698553364817	-18.793600099166344	8
0.00037801348329232956	-18.9042182322662	38
0.0005986232216691902	-21.492725325939727	1
0.0005965173060022159	-21.482196594660937	1
0.000545101251000623	-21.14901469016207	4
0.0005099027262123983	-20.381448089358198	72
0.000592170362213358	-21.46046362417469	1
0.000573368753484572	-21.36646314304492	1
0.0005994228726238463	-21.496723259071825	1
0.0005257972393313134	-18.676221112946845	28
0.0003094591348348003	-18.583055477050877	8
0.000354194741112282	-18.998577120215714	45
0.00032300143245563294	-18.671521069598583	4
0.0005573934626545605	-21.167190401878504	3
0.000524936106077218	-20.441390496292453	24
0.0003388289034687401	-18.65827496695818	10
0.0004050764086352937	-18.834225848309117	49
0.0005984137125138698	-21.491677864433356	1
0.0005802325409855425	-21.400779319749304	1
0.00032391888084755773	-18.743715254149212	30
0.0003201290486289646	-18.626721707739986	10
0.00056041459678512	-20.380700735863865	37
0.0003133720466916107	-18.647221684153127	18
0.0005900469204177452	-21.44984726930219	1
0.0003291118148495782	-18.647057886425802	15
0.00040187019497152035	-18.537750802799337	16
0.00036138750710805223	-18.638178181657374	4
0.0005941418853304406	-21.47032044676033	1
0.00035160949154148174	-19.087887883337874	15
0.0005984154394193911	-21.491686498266354	1
0.0003612774358844424	-19.047829546093617	6
0.0003888017503048441	-19.17829443854624	17
0.000548658222913033	-21.03418090405349	6
0.000515962666197923	-20.39337429785777	4
0.00041562931378658226	-19.515000602739747	16
0.0005190736519374327	-20.704084079900962	14
0.000593766467629262	-21.443113601781146	3
0.0005872268491137189	-21.4357480470908	1
0.0003947345133360026	-19.17587247990786	4
0.0005951551983520546	-21.47538660428657	1
0.0003710697582287243	-19.08155344748518	7
0.00032301308343284573	-18.58649552550526	56
0.0005623011586154774	-21.311129620384627	1
0.0005965980940288108	-21.470807558288808	2
0.0003262351790166923	-18.714165504055117	10
0.000568656046913445	-21.34290150576698	1
0.0005949394872159691	-21.47430813537098	1
0.0005819297278821916	-21.409264571578202	1
0.0003239129782992634	-18.589060332836116	12
0.0003597686074455195	-19.17766465344119	13
0.00035343608211159855	-18.976450849854697	11
0.00031088653653946766	-18.67294464317712	14
0.0005885607447697205	-21.442416988841998	1
0.00034966014213062206	-18.51704563031714	5
0.0005997880064579389	-21.49854878137561	1
0.0002977306857991701	-18.627765811636802	18
0.000598405880027211	-21.4916387051505	1
0.0005940144469980415	-21.469683306357467	1
0.00042149560839944283	-19.31735968590054	7
0.000298945456795335	-18.54558141865959	10
0.00035830544287340733	-19.15336696930734	34
0.0004945493993703864	-20.12667394755544	3
0.0003161916378316341	-18.748873656496055	12
0.0005870778912385387	-21.435003317629775	1
0.000585326751317848	-21.42624832238203	1
0.0005284839566939487	-20.795074651297583	42
0.0003971513371418804	-19.426473200909932	11
0.0005389113334404365	-21.056353267144864	4
0.0005853236653420329	-21.42623289374422	1
0.00044942266294453054	-19.982008416827927	3
0.0005748274884278025	-21.373756231018533	1
0.0005692621048120039	-21.21318656101407	13
0.0003764243641036859	-19.038466247125573	13
0.00030797555596038395	-18.58563965575719	2
0.0003006923392278507	-18.529731385606965	5
0.0005765997240247162	-21.270290295474158	10
0.0004429846260889055	-19.55481662365052	19
0.0005908123809172396	-21.453674263910806	1
0.00038201113531185913	-18.758170890929918	15
0.0005938609965632564	-21.468916115905444	1
0.00040418661069646265	-19.443060797599305	72
0.0005953385587963169	-21.476303332755364	1
0.00037607639470157604	-18.565359968142975	45
0.0003201294506103904	-18.69320689062718	23
0.0005255590147314502	-20.780993703489532	7
0.00042645280252366966	-19.776932939407484	8
0.00032663078058499503	-18.837278666261053	8
0.000564224829479348	-21.076288553627602	24
0.00044018757067563536	-19.51940444407694	17
0.0005530969206355703	-21.265112132677867	1
0.0005639047769529658	-21.319147067053517	1
0.0005870269180387051	-21.427830680917253	2
0.00035785607542886155	-18.947993249351512	38
0.0004286222893423836	-18.782239008637887	40
0.0005884154158199653	-21.387946409010173	46
0.000579180346045913	-21.313103317084582	2
0.0003335962208655677	-18.554557313534012	12
0.00040104541692796236	-19.143453118227985	13
0.0005956846922971419	-21.478033861035257	1
0.0005984965229468608	-21.492091883289724	1
0.0003513782738356416	-18.544517919669136	18
0.0005916730908988261	-21.457977467617965	1
0.0004591017679845296	-19.813157077365787	4
0.0005217293309993753	-20.857945198213205	11
0.0005851970002040076	-21.425599619002227	1
0.0003560673345433943	-19.04198615006026	54
0.0005065179539879351	-19.372553099890794	13
0.0005718843088441031	-20.540200118846244	5
0.0003336181626616236	-18.672774761973187	19
0.0003860603038778845	-19.463880965662486	8
0.000587550872982254	-21.43736803610234	1
0.000598183589363515	-21.49052734124332	1
0.0004293403673918258	-19.752583415235666	7
0.00039772407495583767	-19.3830345604429	36
0.0005699798336349748	-21.212700591965284	3
0.0005117342944686136	-19.69208319270956	8
0.0003404959826412521	-18.71415539941366	14
0.0005820141044106798	-21.32930421637226	4
0.0005647535507903173	-21.23019354683206	2
0.00030500438039249257	-18.551503947749005	22
0.0005995837135603306	-21.49752739905968	1
0.0005717093374291647	-21.319158873484714	3
0.0005347138434878392	-20.948961710247534	19
0.00032130617633429644	-18.670126328053474	16
0.00048149048290518806	-20.270585065410945	17
0.00038223570588407057	-19.17216873764457	22
0.000588592556484265	-21.44257603461919	1
0.0005953652670725274	-21.476436863393626	1
0.0005871049862702146	-21.37817580456811	2
0.0005982911368246488	-21.4910650352905	1
0.0005708878185794467	-21.354059466418228	1
0.0005980848414327977	-21.490033641308816	1
0.0003944289486045672	-18.91437195786454	10
0.0006000519755615174	-21.49986852071801	1
0.0005139642300721649	-20.68040281510447	4
0.00034521709749502175	-18.532925388687726	12
0.0006000673977898779	-21.499945625656576	1
0.0003630322092052872	-18.960138176014535	10
0.00042083475029004096	-19.46080869991489	51
0.00033683293736368127	-18.71779606056122	20
0.0004931423635556434	-19.705976841058305	23
0.0005796692602547276	-21.397963142661933	1
0.0003192059361790908	-18.61175313339968	12
0.0005922385064997521	-21.46080431819719	1
0.00044133484713892486	-19.62069725890788	24
0.0005783437272914105	-21.39133601101046	1
0.0005666626516864964	-21.332935331429567	1
0.0004258501320074492	-19.72457371551648	43
0.0005994482617635489	-21.496850194558142	1
0.0004558365947929528	-19.147617331833658	21
0.0005196751211295492	-20.836737192976056	24
0.0005967106335780358	-21.48316315477847	1
0.0005942352981915812	-21.47078747349286	1
0.0005968595829930651	-21.48390784194215	1
0.0005805014883768619	-21.380216861276384	2
0.00047715701891463226	-20.426517702366816	3
0.0005805862466054684	-21.402547705578993	1
0.00041190831810160376	-19.585741844567107	12
0.0003573827748102082	-18.97530307703561	12
0.00032379090687352665	-18.70466304975093	22
0.0005917345399446942	-21.458284688130842	1
0.00032122602502926504	-18.753072761906637	18
0.00033480936747450177	-18.729966519900092	22
0.0005158436674814026	-20.092406510433083	5
0.0003016246612770025	-18.503296671955574	7
0.0005803174311726583	-21.40120373653976	1
0.0005776663350060622	-21.387949322049167	1
0.0005958519881707868	-21.47887027311257	1
0.0005998344505468679	-21.49878098313919	1
0.0003718792299297536	-18.770819744165607	15
0.00033826031904109726	-18.696768232249195	28
0.00038276217290439006	-19.19137729715977	3
0.0003248536565570405	-18.746976785631276	16
0.0005898192698912209	-21.448709108236752	1
0.0003188143812432329	-18.70660454783573	11
0.0005679928870691735	-21.3395859732864	1
0.0005545904386003352	-21.272579121768484	1
0.0005811941651647577	-21.405587053854198	1
0.0005994568227775222	-21.49689299618454	1
0.0005947136253866001	-21.473178917071852	1
0.0003605912447786093	-18.78537711334937	25
0.0004360925773367833	-19.36198198316704	21
0.0005959905689173733	-21.47956312110459	1
0.0004832070543015799	-19.98088914045653	2
