T	U	Steps
0.0019882211025052526	-24.939805796371193	1
0.0018123369175152798	-23.1782774829481	9
0.0016489962148601089	-22.785547040463427	2
0.001961248927421833	-24.804955769890427	1
0.0013693381065979272	-18.080309542717647	6
0.001995843338607705	-24.977913911014504	1
0.0018219324343496598	-23.22935106781654	2
0.0017519461075076682	-23.159326652703722	3
0.0018162517182417472	-16.28783243291482	24
0.0014896207121017225	-21.2089207837829	23
0.0011129708564487303	-15.944644394659875	6
0.0010900295879842246	-15.229251744353943	6
0.0015850137348993297	-16.997822598550073	15
0.0019328968744633172	-24.510214682691085	3
0.0014218316957566577	-18.981488506313664	2
0.0013300477550243525	-17.143424407326197	10
0.0010597796786833936	-15.157608329228044	23
0.0014865167018341223	-22.431485592057804	1
0.001860451971573476	-24.072402551883698	3
0.0018239748012169345	-23.93322869794224	2
0.0011532886285091088	-15.202555177688547	15
0.0010264854000762626	-15.348276523237717	13
0.001621919675257073	-21.45019589453991	8
0.0018990754000975684	-24.49411314113878	1
0.0014155474508361972	-19.875119901116072	27
0.001979436239597767	-24.895885015342582	1
0.0017198698666550617	-22.581824082854812	2
0.001642641468641752	-21.34611157129213	6
0.0019427625974207873	-24.478943713609418	2
0.0010647622465714524	-15.440469319643432	4
0.001989803583480133	-24.947717564729064	1
0.0013197768474412898	-17.038397433245642	6
0.0010631645669861582	-15.343385484237418	9
0.0019309154254648993	-24.65330046105842	1
0.0018056103413329957	-24.026825441483556	1
0.0013677894678508534	-19.34736347435262	14
0.0013316177579008738	-17.473063770159296	10
0.0015357051652773498	-20.581111137852865	8
0.0019456060548569646	-24.72674769905136	1
0.0016746511369901862	-17.750114917790047	22
0.0015904184284565497	-20.771547950721136	3
0.0019337376608516235	-23.909041423843043	2
0.0018742350113730888	-23.740900951535348	4
0.0010828740511397658	-15.514825231959682	6
0.0010373466937184596	-15.068963706268772	4
0.001552544125135993	-18.542249262655154	5
0.0019881329380573897	-24.939365009593995	1
0.0011027077578773092	-15.325850044501742	7
0.0011480894705529294	-16.29863394399989	8
0.00199960399150768	-24.996715662878348	1
0.0019682444464236525	-24.839930551113095	1
0.0019919637844527755	-24.95851770070118	1
0.0019114555044120166	-24.556008683099144	1
0.0013595782302556374	-20.546760290214518	9
0.001861471198736286	-24.30610725975644	1
0.0012326056049246237	-15.697232405846258	5
0.0018908801206482773	-24.347761164499897	2
0.001764332482039842	-20.99424209934557	2
0.001785458241710039	-16.830817312301072	13
0.0015065153391758768	-20.187505913863568	7
0.001560439854535654	-19.205954624767568	19
0.0011702416744575786	-16.742633236534573	8
0.0019359958286887075	-24.678700433702254	1
0.0019968256842315137	-24.982825244007643	1
0.0018127530033091367	-23.337095175119217	2
0.001956973508017775	-24.78358039255914	1
0.0012886335049045116	-18.621762081542208	11
0.0018097315079919146	-23.856648365674122	2
