T	U	Steps
0.00038310477383242815	-20.415219774088744	1
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0003805881653886455	-20.402637744117627	1
0.0003251956338069927	-20.12569736657965	1
9.521556056107922e-05	-18.97588950453872	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0003478076842459338	-20.238748523597764	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.00030467169750135215	-20.023085940332216	1
9.978937491134263e-05	-18.99875673657854	1
0.0005287856811392474	-21.14356571383252	1
1.1724752509456745e-05	-18.558469046535578	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0001425266429746716	-19.21242588681323	1
0.00025948138328901033	-19.797152546033786	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0004166898063266463	-20.583131427753887	1
2.843643818273534	-120	0
0.00021572961236491378	-19.57841128955567	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0005736944067844929	-21.368091278557984	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.00012127082624948459	-19.106155352850106	1
2.843643818273534	-120	0
0.00013634365301483855	-19.181513423979396	1
0.00040459777224744126	-20.522676121100123	1
0.0003732707180802934	-20.366053450850544	1
0.0005384850901192998	-21.19205885736887	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.00016416894946009346	-19.320628714120918	1
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0003658682023469649	-20.329043849675397	1
2.843643818273534	-120	0
2.843643818273534	-120	0
1.2162228864513107e-05	-18.560656252346067	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0002301075089824425	-19.650294989465483	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.000245376775451297	-19.72663518009893	1
5.541506328480711e-06	-18.52755530269909	1
2.843643818273534	-120	0
0.0004321828951951852	-20.66059064035835	1
0.0002966042436143785	-19.9827519158449	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0002353723140123839	-18.997957443208996	1
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0005327595944800934	-21.163433682121614	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.00017944495261928178	-19.397002585496356	1
0.0004599400387650797	-20.799365193535994	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.00015200981030964416	-19.2598379091024	1
2.843643818273534	-120	0
8.606413705281137e-05	-18.930136067946755	1
2.843643818273534	-120	0
0.00042849318567359245	-20.642143576851076	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.00032134808351311987	-20.106461162698793	1
0.00030456835878884284	-20.022569288335283	1
2.843643818273534	-120	0
2.843643818273534	-120	0
0.00033040743998020717	-20.151754301116704	1
0.0003909019549508609	-20.454202543444353	1
0.0004145611148441433	-20.572488826558505	1
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
2.843643818273534	-120	0
0.0005789640358363142	-21.39443730423015	1
0.0005185683123441303	-21.092482979558252	1
2.843643818273534	-120	0
0.00028928029990830294	-19.946135143202227	1
